flasher_cmds,pos_cmd_0s,pos_cmd_1s
1 1 1 1 1 1 1 1 1 1 1 1,0.35,0.3
1 1 1 1 1 1 1 1 1 1 1 1,0.3,0.3
1 1 1 1 1 1 1 1 1 1 1 1,0.3,0.25
1 1 1 1 1 1 1 1 1 1 1 1,0.35,0.25
1 1 1 1 1 1 1 1 1 1 1 1,0.35,0.3
