flasher_cmds,pos_cmd_0s,pos_cmd_1s
1 1 1 0 0 0 0 0 0 0 0 0,0.32499919999999993,0.30499699999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.36249919999999997,0.30499699999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.39999919999999994,0.30499699999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.4374991999999999,0.30499699999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.47499919999999995,0.30499699999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.47499919999999995,0.267497
1 1 1 0 0 0 0 0 0 0 0 0,0.4374991999999999,0.267497
1 1 1 0 0 0 0 0 0 0 0 0,0.39999919999999994,0.267497
1 1 1 0 0 0 0 0 0 0 0 0,0.36249919999999997,0.267497
1 1 1 0 0 0 0 0 0 0 0 0,0.32499919999999993,0.267497
1 1 1 0 0 0 0 0 0 0 0 0,0.32499919999999993,0.22999699999999998
1 1 1 0 0 0 0 0 0 0 0 0,0.36249919999999997,0.22999699999999998
1 1 1 0 0 0 0 0 0 0 0 0,0.39999919999999994,0.22999699999999998
1 1 1 0 0 0 0 0 0 0 0 0,0.4374991999999999,0.22999699999999998
1 1 1 0 0 0 0 0 0 0 0 0,0.47499919999999995,0.22999699999999998
1 1 1 0 0 0 0 0 0 0 0 0,0.47499919999999995,0.19249699999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.4374991999999999,0.19249699999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.39999919999999994,0.19249699999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.36249919999999997,0.19249699999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.32499919999999993,0.19249699999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.32499919999999993,0.154997
1 1 1 0 0 0 0 0 0 0 0 0,0.36249919999999997,0.154997
1 1 1 0 0 0 0 0 0 0 0 0,0.39999919999999994,0.154997
1 1 1 0 0 0 0 0 0 0 0 0,0.4374991999999999,0.154997
1 1 1 0 0 0 0 0 0 0 0 0,0.47499919999999995,0.154997
