flasher_cmds,pos_cmd_0s,pos_cmd_1s
1 1 1 1 1 1 1 1 1 1 1 1,.092,.092
1 1 1 1 1 1 1 1 1 1 1 1,.072,.072
1 1 1 1 1 1 1 1 1 1 1 1,.052,.092
1 1 1 1 1 1 1 1 1 1 1 1,.072,.072
1 1 1 1 1 1 1 1 1 1 1 1,.052,.052
1 1 1 1 1 1 1 1 1 1 1 1,.072,.072
1 1 1 1 1 1 1 1 1 1 1 1,.092,.052
