flasher_cmds,pos_cmd_0s,pos_cmd_1s
1 1 1 1 1 1 1 1 1 1 1 1,.0974,.0974
1 1 1 1 1 1 1 1 1 1 1 1,.0466,.0974
1 1 1 1 1 1 1 1 1 1 1 1,.0466,.0466
1 1 1 1 1 1 1 1 1 1 1 1,.0974,.0466
