flasher_cmds,pos_cmd_0s,pos_cmd_1s
7,.25000000000000002,.2
7,.2499750794563087,.20157842748824053
7,.24990034266657468,.2031552815656337
7,.2497758641300553,.20472899038974226
7,.2496017679296629,.20629798525338588
7,.24937822760827618,.20786070214836255
7,.24910546599574903,.2094155833244859
7,.2487837549867887,.21096107884238457
7,.24841341526992535,.21249564811851542
7,.24799481600784287,.21401776146085073
7,.24752837446938916,.21552590159370844
7,.2470145556136338,.21701856517020565
7,.24645387162638654,.21849426427082735
7,.24584688140963945,.21995152788661706
7,.24519419002444117,.22138890338551049
7,.24449644808775902,.2228049579603508
7,.2437543511239297,.22419828005714195
7,.24296863887134562,.22556748078211635
7,.24214009454506754,.22691119528621445
7,.24126954405609882,.22822808412559591
7,.2403578551880993,.22951683459682642
7,.23940593673235963,.23077616204540898
7,.23841473758189854,.23200481114635537
7,.23738524578558547,.23320155715552157
7,.23631848756323198,.2343652071304592
7,.2352155262826336,.23549460111956665
7,.2340774613995817,.23658861331835384
7,.2329054273619019,.23764615319166887
7,.23170059247861193,.23866616656076697
7,.23046415775532583,.23964763665413893
7,.2291973556970653,.24058958512105105
7,.22790144907967202,.2414910730067863
7,.22657772969104508,.24235120168861495
7,.22522751704345889,.24316911377156116
7,.22385215705824448,.24394399394307303
7,.22245302072414602,.2446750697857437
7,.22103150273068922,.2453616125472741
7,.21958902007792466,.24600293786690874
7,.21812701066393123,.24659840645762173
7,.21664693185148806,.24714742474337186
7,.21515025901534365,.24764944545079198
7,.21363848407153017,.24810396815472315
7,.21211311399018917,.2485105397770493
7,.21057566929339097,.24886875503833535
7,.20902768253944511,.24917825686181851
7,.20747069679521305,.24943873672935015
7,.2059062640979454,.24964993498893348
7,.20433594390817755,.24981164111355033
7,.20276130155522542,.24992369391101895
7,.2011839066768312,.24998598168467392
7,.19960533165451434,.24999844234470783
7,.19802715004618737,.2499610634700638
7,.1964509350175992,.24987388232081694
7,.19487825777416933,.24973698580103284
7,.19331068599477606,.24955051037213962
7,.19174978226906004,.24931464191690014
7,.19019710253980111,.2490296155541202
7,.1886541945519205,.2486957154042769
7,.18712259630965517,.2483132743063011
7,.18560383454344168,.24788267348579648
7,.18409942318803809,.2474043421750255
7,.18261086187340089,.24687875718504126
7,.18113963442982121,.24630644243039206
7,.17968720740881055,.24568796840687184
7,.17825502862121035,.2450239516228376
7,.17684452569398262,.24431505398466044
7,.17545710464712033,.243561982136923
7,.17409414849209613,.2427654867580206
7,.17275701585324648,.24192636181186888
7,.17144703961346527,.24104544375646313
7,.1701655255855572,.2401236107100789
7,.16891375121057525,.23916178157594453
7,.16769296428443951,.23816091512625844
7,.16650438171410725,.23712200904646416
7,.16534918830453341,.23604609894073583
7,.16422853557763145,.23493425729966535
7,.16314354062441106,.23378759243118044
7,.16209528499143774,.23260724735575935
7,.1610848136027235,.23139439866704292
7,.16011313371812404,.23015025535898073
7,.15918121392928005,.22887605762067944
