flasher_cmds,pos_cmd_0s,pos_cmd_1s
7,0.2999991999999999,0.12999699999999997
7,0.3666658666666666,0.12999699999999997
7,0.43333253333333327,0.12999699999999997
7,0.4999992,0.12999699999999997
7,0.2999991999999999,0.19666366666666663
7,0.3666658666666666,0.19666366666666663
7,0.43333253333333327,0.19666366666666663
7,0.4999992,0.19666366666666663
7,0.2999991999999999,0.26333033333333333
7,0.3666658666666666,0.26333033333333333
7,0.43333253333333327,0.26333033333333333
7,0.4999992,0.26333033333333333
7,0.2999991999999999,0.329997
7,0.3666658666666666,0.329997
7,0.43333253333333327,0.329997
7,0.4999992,0.329997
