flasher_cmds,pos_cmd_0s,pos_cmd_1s
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.34995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.33995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.32995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.31995499999999993
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.309955
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.29995499999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.28995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.27995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.26995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.25995499999999994
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.24995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.450031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.440031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.430031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.420031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.41003100000000003,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.23995499999999995
1 1 1 0 0 0 0 0 0 0 0 0,0.300031,0.22995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.310031,0.22995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.320031,0.22995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.330031,0.22995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.340031,0.22995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.350031,0.22995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.360031,0.22995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.370031,0.22995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.380031,0.22995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.390031,0.22995499999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.400031,0.22995499999999996
