flasher_cmds,pos_cmd_0s,pos_cmd_1s
1 1 1 0 0 0 0 0 0 0 0 0,0.2999991999999999,0.12999699999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.34999919999999995,0.12999699999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.39999919999999994,0.12999699999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.44999919999999993,0.12999699999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.4999992,0.12999699999999997
1 1 1 0 0 0 0 0 0 0 0 0,0.2999991999999999,0.17999699999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.34999919999999995,0.17999699999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.39999919999999994,0.17999699999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.44999919999999993,0.17999699999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.4999992,0.17999699999999996
1 1 1 0 0 0 0 0 0 0 0 0,0.2999991999999999,0.22999699999999998
1 1 1 0 0 0 0 0 0 0 0 0,0.34999919999999995,0.22999699999999998
1 1 1 0 0 0 0 0 0 0 0 0,0.39999919999999994,0.22999699999999998
1 1 1 0 0 0 0 0 0 0 0 0,0.44999919999999993,0.22999699999999998
1 1 1 0 0 0 0 0 0 0 0 0,0.4999992,0.22999699999999998
1 1 1 0 0 0 0 0 0 0 0 0,0.2999991999999999,0.279997
1 1 1 0 0 0 0 0 0 0 0 0,0.34999919999999995,0.279997
1 1 1 0 0 0 0 0 0 0 0 0,0.39999919999999994,0.279997
1 1 1 0 0 0 0 0 0 0 0 0,0.44999919999999993,0.279997
1 1 1 0 0 0 0 0 0 0 0 0,0.4999992,0.279997
1 1 1 0 0 0 0 0 0 0 0 0,0.2999991999999999,0.329997
1 1 1 0 0 0 0 0 0 0 0 0,0.34999919999999995,0.329997
1 1 1 0 0 0 0 0 0 0 0 0,0.39999919999999994,0.329997
1 1 1 0 0 0 0 0 0 0 0 0,0.44999919999999993,0.329997
1 1 1 0 0 0 0 0 0 0 0 0,0.4999992,0.329997
